stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
J22209904_1,高木医院前,島田市,34.941562,138.086128,,0,J22209904,0
J22209731_1,山の家,島田市,34.9015139,138.1122449,,0,J22209731,0
J22209786_0,中河町,島田市,34.841546,138.1741942,,0,J22209786,0
J22209717_0,中平,島田市,34.9389692,138.1454028,,0,J22209717,0
J22209743,JA島田北支店,島田市,34.8652912,138.1256356,,1,,0
J2220952635_1,渡島橋,島田市,34.9309083,138.0862464,,0,J2220952635,0
J22209876_0,向川公民館,島田市,34.8448286,138.1100968,,0,J22209876,0
J22209786_1,中河町,島田市,34.8414439,138.1741639,,0,J22209786,0
J22209805,月坂二丁目,島田市,34.805308,138.2147178,,1,,0
J22209002_0,金谷往還下,島田市,34.8232983,138.1355024,,0,J22209002,0
J22209825_1,大津小学校,島田市,34.855202,138.181378,,0,J22209825,0
J22209726_1,やまゆり,島田市,34.9199937,138.1266461,,0,J22209726,0
J22209742,オレンジタウン神座入口,島田市,34.8671004,138.1231589,,1,,0
J22209820_0,大草住宅,島田市,34.864766,138.182164,,0,J22209820,0
J22209811_0,谷口橋,島田市,34.820826,138.210526,,0,J22209811,0
J22209719_0,中平下,島田市,34.9339578,138.142937,,0,J22209719,0
J22209750_0,向谷西,島田市,34.8422426,138.1477612,,0,J22209750,0
J22209770,禰宜地橋,島田市,34.8784684,138.139557,,1,,0
J22209891_1,石神上,島田市,34.8041533,138.1243815,,0,J22209891,0
J22209943_1,島田南幼稚園,島田市,34.828792,138.1766791,,0,J22209943,0
J22209737_1,水神入口,島田市,34.873683,138.1114055,,0,J22209737,0
J22209883,諏訪原城跡,島田市,34.815905,138.118051,,1,,0
J22209746,北中学校,島田市,34.8528152,138.1391036,,1,,0
J22209913_1,日向,島田市,34.9889942,138.1223376,,0,J22209913,0
J22209800_1,沼伏,島田市,34.803482,138.203873,,0,J22209800,0
J22209727_0,長島,島田市,34.9102992,138.1280882,,0,J22209727,0
J22209759_0,電灯小路入口,島田市,34.8348714,138.1700527,,0,J22209759,0
J22209778_0,竜泉院,島田市,34.8438059,138.1464114,,0,J22209778,0
J222093339,本通三丁目,島田市,34.8325927,138.1746752,,1,,0
J222093345,島田市民病院,島田市,34.8454471,138.1828756,,1,,0
J22209868_0,栗島公民館,島田市,34.8651891,138.0789112,,0,J22209868,0
J22209930,六合小学校,島田市,34.8361094,138.2100701,,1,,0
J222093386,島田郵便局,島田市,34.8379381,138.1757964,,1,,0
J22209823,永福荘,島田市,34.859728,138.179899,,1,,0
J22209770_1,禰宜地橋,島田市,34.8785208,138.1395848,,0,J22209770,0
J2220952630,丹原,島田市,34.9170449,138.0975651,,1,,0
J22209912,桑の山,島田市,34.983545,138.116943,,1,,0
J22209820,大草住宅,島田市,34.864394,138.180806,,1,,0
J22209866_0,中町,島田市,34.8249988,138.1310931,,0,J22209866,0
J22209953_1,元島田西,島田市,34.8404406,138.1821275,,0,J22209953,0
J22209826_0,落合,島田市,34.853593,138.18199,,0,J22209826,0
J22209806_1,初倉消防署,島田市,34.806162,138.217048,,0,J22209806,0
J2220952426,ばらの丘一丁目,島田市,34.855783,138.172888,,1,,0
J22209934_1,陣屋橋西,島田市,34.839498,138.221338,,0,J22209934,0
J22209915_0,三並,島田市,34.9921145,138.1349066,,0,J22209915,0
J22209810,谷口下,島田市,34.8191337,138.2123407,,1,,0
J222092081_3,金谷駅前（夢づくり会館線・菊川神谷城線）,島田市,34.8190748,138.1248506,,0,J222092081,0
J22209877_0,堤間団地東,島田市,34.8443182,138.1167518,,0,J22209877,0
J222093343_0,保健福祉センター入口,島田市,34.84037,138.1801457,,0,J222093343,0
J22209718,中平中,島田市,34.9351385,138.1449426,,1,,0
J22209928,日掛,島田市,35.0380483,138.17075,,1,,0
J22209720,伊久美郵便局,島田市,34.9327712,138.1415728,,1,,0
J222093340,島田駅,島田市,34.8300891,138.1742785,,1,,0
J22209748,笹ヶ久保公園,島田市,34.8494796,138.142806,,1,,0
J22209884_1,菊翠茶農協前,島田市,34.8226286,138.1025868,,0,J22209884,0
J22209813_1,六合中学校,島田市,34.833735,138.203906,,0,J22209813,0
J22209733_0,鵜網,島田市,34.8889572,138.1192491,,0,J22209733,0
J22209934,陣屋橋西,島田市,34.839418,138.221357,,1,,0
J22209920,西久保,島田市,35.0145342,138.1442654,,1,,0
J22209903_0,家山,島田市,34.943449,138.076505,,0,J22209903,0
J222093339_1,本通三丁目,島田市,34.8326535,138.1746162,,0,J222093339,0
J22209803_1,月坂一丁目西,島田市,34.803675,138.21065,,0,J22209803,0
J22209748_1,笹ヶ久保公園,島田市,34.8494443,138.1427041,,0,J22209748,0
J22209875,影島,島田市,34.8462402,138.1051869,,1,,0
J22209935,全仲寺東,島田市,34.838743,138.2245,,1,,0
J22209795,原の平,島田市,34.804984,138.183254,,1,,0
J22209876_1,向川公民館,島田市,34.8447374,138.110139,,0,J22209876,0
J22209827_1,上野田公会堂,島田市,34.851644,138.182997,,0,J22209827,0
J22209906,身成北,島田市,34.945728,138.0890283,,1,,0
J22209735_0,上神座,島田市,34.8772087,138.1063313,,0,J22209735,0
J22209838,御仮屋,島田市,34.8347206,138.1903641,,1,,0
J22209816,天徳寺,島田市,34.871723,138.180619,,1,,0
J22209840_0,栃山,島田市,34.8366078,138.1994959,,0,J22209840,0
J22209943,島田南幼稚園,島田市,34.828699,138.176794,,1,,0
J22209774,杉沢下,島田市,34.872045,138.1335603,,1,,0
J22209817,大草上,島田市,34.870298,138.181641,,1,,0
J22209725_0,犬間橋,島田市,34.9219138,138.1308229,,0,J22209725,0
J22209728_0,川口東,島田市,34.9052876,138.1137587,,0,J22209728,0
J22209742_0,オレンジタウン神座入口,島田市,34.8669044,138.1234513,,0,J22209742,0
J22209949,御仮屋南,島田市,34.8341837,138.1910001,,1,,0
J22209890_1,石神,島田市,34.7962593,138.1237701,,0,J22209890,0
J22209955_1,ぴ〜ファイブ西,島田市,34.833371,138.1779724,,0,J22209955,0
J22209916_1,竹島,島田市,35.0023706,138.1379382,,0,J22209916,0
J22209766_0,和田,島田市,34.8838011,138.1452602,,0,J22209766,0
J22209832,市役所西,島田市,34.8364481,138.1754801,,1,,0
J22209808,旧初,島田市,34.8127872,138.216198,,1,,0
J22209728_1,川口東,島田市,34.9053478,138.113868,,0,J22209728,0
J22209777,赤松発電所,島田市,34.8632612,138.1317143,,1,,0
J22209762,上相賀橋,島田市,34.8909918,138.1485902,,1,,0
J22209729,伊久身幼稚園上,島田市,34.9049814,138.1119205,,1,,0
J22209858_0,島中,島田市,34.8407534,138.1238333,,0,J22209858,0
J22209846_1,上伊太下,島田市,34.856663,138.147921,,0,J22209846,0
J2220950455_0,元島田,島田市,34.8430292,138.1813467,,0,J2220950455,0
J22209818_1,大草公会堂,島田市,34.867658,138.182841,,0,J22209818,0
J22209807_0,旧初上,島田市,34.809843,138.218319,,0,J22209807,0
J22209746_0,北中学校,島田市,34.8528593,138.1391197,,0,J22209746,0
J22209775_1,広長橋,島田市,34.8683716,138.1320689,,0,J22209775,0
J22209765_1,後畑入口,島田市,34.885192,138.1471751,,0,J22209765,0
J2220952645_0,川根中学校入口,島田市,34.9427556,138.0875228,,0,J2220952645,0
J22209859_1,エコトープ前,島田市,34.8421968,138.1263187,,0,J22209859,0
J22209954_0,島田年金事務所,島田市,34.8349652,138.1784604,,0,J22209954,0
J22209799_0,沼伏西,島田市,34.802134,138.199918,,0,J22209799,0
J22209761,上相賀,島田市,34.8921676,138.1493135,,1,,0
J22209869_1,岡穂平公民館,島田市,34.859163,138.083414,,0,J22209869,0
J22209847,小山田橋,島田市,34.8533247,138.1509528,,1,,0
J222092081,金谷駅前,島田市,34.8190189,138.12505,,1,,0
J22209818,大草公会堂,島田市,34.867702,138.182772,,1,,0
J2220952427_0,ばらの丘二丁目,島田市,34.857927,138.17281,,0,J2220952427,0
J2220952645,川根中学校入口,島田市,34.942826,138.0875121,,1,,0
J22209726_0,やまゆり,島田市,34.9198696,138.1265608,,0,J22209726,0
J22209880,金谷北地域交流センター,島田市,34.8466125,138.121297,,1,,0
J22209725_1,犬間橋,島田市,34.9219163,138.1306658,,0,J22209725,0
J22209833,本通三丁目東,島田市,34.8327828,138.1760714,,1,,0
J22209750,向谷西,島田市,34.842203,138.147847,,1,,0
J22209011_0,島田金谷インター入口,島田市,34.8529262,138.1189475,,0,J22209011,0
J22209805_0,月坂二丁目,島田市,34.8052312,138.2144361,,0,J22209805,0
J222093397_0,色尾,島田市,34.806829,138.218633,,0,J222093397,0
J22209758_1,宮川町,島田市,34.8360598,138.1662942,,0,J22209758,0
J22209904,高木医院前,島田市,34.941492,138.086204,,1,,0
J22209758_0,宮川町,島田市,34.8359481,138.1668271,,0,J22209758,0
J22209863,金谷庁舎前,島田市,34.8347714,138.1261655,,1,,0
J22209755,三ッ合町,島田市,34.839199,138.1579728,,1,,0
J22209871_1,大代茶農協前,島田市,34.8527494,138.0841002,,0,J22209871,0
J222093340_1,島田駅 北口１番のりば,島田市,34.8306434,138.1735064,,0,J222093340,0
J22209792_1,幸町,島田市,34.834791,138.1750767,,0,J22209792,0
J22209836_1,島田商業高校,島田市,34.8331775,138.184195,,0,J22209836,0
J22209868,栗島公民館,島田市,34.8651648,138.0788763,,1,,0
J22209010_0,東町東,島田市,34.8271515,138.1394508,,0,J22209010,0
J22209833_0,本通三丁目東,島田市,34.83275,138.175958,,0,J22209833,0
J22209923_0,下二俣,島田市,35.0276964,138.1583496,,0,J22209923,0
J22209823_0,永福荘,島田市,34.859773,138.179902,,0,J22209823,0
J22209007,食鮮館タイヨー栄町店前,島田市,34.830996,138.12885,,1,,0
J22209907_0,川根温泉前・川根温泉ホテル,島田市,34.9599743,138.0899179,,0,J22209907,0
J22209889_1,浅川橋南,島田市,34.8025413,138.12119,,0,J22209889,0
J22209914_1,高日向,島田市,34.988378,138.128185,,0,J22209914,0
J22209780_1,三ッ合町西,島田市,34.8416069,138.1557478,,0,J22209780,0
J22209798_0,下湯日,島田市,34.801938,138.19583,,0,J22209798,0
J22209835_1,本通六丁目,島田市,34.8323675,138.1804879,,0,J22209835,0
J22209789_0,はなみずき入口,島田市,34.840172,138.1800802,,0,J22209789,0
J22209952,元島田公園東,島田市,34.8396038,138.1856811,,1,,0
J22209931_1,細島橋,島田市,34.836337,138.212369,,0,J22209931,0
J22209932_1,北島公園入口,島田市,34.836874,138.215523,,0,J22209932,0
J22209871_0,大代茶農協前,島田市,34.8527465,138.0842119,,0,J22209871,0
J22209909_1,村上,島田市,34.9760541,138.0983109,,0,J22209909,0
J22209802,色尾西,島田市,34.8042936,138.2091907,,1,,0
J22209004,金谷根岸町,島田市,34.8293116,138.125093,,1,,0
J22209843,田代環境プラザ,島田市,34.869144,138.1527388,,1,,0
J22209899_1,金谷中入口,島田市,34.8320393,138.1266344,,0,J22209899,0
J22209809_0,旧初下,島田市,34.814131,138.215431,,0,J22209809,0
J22209746_1,北中学校,島田市,34.8527626,138.1390916,,0,J22209746,0
J22209739_1,大沢橋,島田市,34.8712521,138.1164989,,0,J22209739,0
J22209007_0,食鮮館タイヨー栄町店前,島田市,34.830996,138.12885,,0,J22209007,0
J222093340_5,島田駅 南口５番のりば,島田市,34.8294766,138.1737292,,0,J222093340,0
J22209764_0,西の谷橋,島田市,34.887073,138.1480374,,0,J22209764,0
J22209714_1,二俣上,島田市,34.9504278,138.1519236,,0,J22209714,0
J22209923,下二俣,島田市,35.0277051,138.1582959,,1,,0
J22209730,川口,島田市,34.9030828,138.1121808,,1,,0
J22209715,二俣,島田市,34.9487632,138.1513114,,1,,0
J22209910_0,丸山,島田市,34.976479,138.104768,,0,J22209910,0
J22209819_0,慶寿寺入口,島田市,34.86589,138.183271,,0,J22209819,0
J22209787_3,第二中学校入口,島田市,34.8413249,138.1762393,,0,J22209787,0
J22209788_1,はなみずき,島田市,34.8409078,138.1792389,,0,J22209788,0
J22209012_0,カーマアットホーム金谷店前,島田市,34.832924,138.134829,,0,J22209012,0
J22209935_1,全仲寺東,島田市,34.838688,138.224621,,0,J22209935,0
J22209836_0,島田商業高校,島田市,34.8330208,138.1839895,,0,J22209836,0
J22209822,ぎんもくせい,島田市,34.861008,138.179707,,1,,0
J22209930_1,六合小学校,島田市,34.836192,138.209971,,0,J22209930,0
J22209824_1,落合上,島田市,34.857847,138.180313,,0,J22209824,0
J22209814_1,六合消防署,島田市,34.834309,138.205365,,0,J22209814,0
J22209913,日向,島田市,34.989004,138.122495,,1,,0
J22209795_0,原の平,島田市,34.805028,138.183101,,0,J22209795,0
J22209774_1,杉沢下,島田市,34.872099,138.1335923,,0,J22209774,0
J22209767_1,和田寿公会堂,島田市,34.8825379,138.1439457,,0,J22209767,0
J22209714_0,二俣上,島田市,34.9504992,138.1520323,,0,J22209714,0
J22209870_0,五和製茶前,島田市,34.8558211,138.0834242,,0,J22209870,0
J22209922_0,粟原,島田市,35.0286181,138.153722,,0,J22209922,0
J22209909_0,村上,島田市,34.9759528,138.0982986,,0,J22209909,0
J22209831_0,第二中学校,島田市,34.844706,138.1750587,,0,J22209831,0
J22209757_1,若松町,島田市,34.8370584,138.1634671,,0,J22209757,0
J22209858,島中,島田市,34.840815,138.123726,,1,,0
J22209952_1,元島田公園東,島田市,34.8396124,138.1857156,,0,J22209952,0
J22209808_1,旧初,島田市,34.812929,138.216164,,0,J22209808,0
J22209797_1,下湯日西,島田市,34.802493,138.191818,,0,J22209797,0
J22209732_0,北鵜網,島田市,34.8910848,138.1192703,,0,J22209732,0
J22209716_1,笹渕,島田市,34.9415073,138.1476343,,0,J22209716,0
J22209895_0,東町中,島田市,34.826669,138.139022,,0,J22209895,0
J22209848_1,伊太団地,島田市,34.854691,138.153162,,0,J22209848,0
J22209919_0,下村,島田市,35.0118834,138.1451358,,0,J22209919,0
J22209926_1,上二俣1,島田市,35.0344105,138.1631346,,0,J22209926,0
J22209847_1,小山田橋,島田市,34.853309,138.1510107,,0,J22209847,0
J22209830_1,中央公園・ばらの丘,島田市,34.8512228,138.1745862,,0,J22209830,0
J22209953,元島田西,島田市,34.8404054,138.1820791,,1,,0
J22209806,初倉消防署,島田市,34.8062137,138.2170097,,1,,0
J22209862_0,グループホームひぎり,島田市,34.8373344,138.1242168,,0,J22209862,0
J22209875_1,影島,島田市,34.8461816,138.105226,,0,J22209875,0
J22209805_1,月坂二丁目,島田市,34.80538,138.215044,,0,J22209805,0
J22209759_1,電灯小路入口,島田市,34.8348224,138.169931,,0,J22209759,0
J22209819_1,慶寿寺入口,島田市,34.866142,138.183383,,0,J22209819,0
J22209762_1,上相賀橋,島田市,34.891084,138.1484631,,0,J22209762,0
J22209733_1,鵜網,島田市,34.8888859,138.119127,,0,J22209733,0
J22209841,島田工業高校,島田市,34.8376609,138.2025196,,1,,0
J22209773_1,相賀小学校,島田市,34.8736525,138.1346766,,0,J22209773,0
J22209734_1,神座宮前,島田市,34.8788656,138.105748,,0,J22209734,0
J22209760,大井町,島田市,34.8341994,138.1719472,,1,,0
J22209737,水神入口,島田市,34.873694,138.1115155,,1,,0
J22209909,村上,島田市,34.9759923,138.0983146,,1,,0
J22209769,禰宜地上,島田市,34.879359,138.1410646,,1,,0
J22209827,上野田公会堂,島田市,34.851646,138.182937,,1,,0
J22209752,向谷四丁目南,島田市,34.841525,138.1519789,,1,,0
J22209912_1,桑の山,島田市,34.983526,138.11677,,0,J22209912,0
J22209818_0,大草公会堂,島田市,34.867676,138.182753,,0,J22209818,0
J22209776_1,宮沢,島田市,34.8663693,138.1322728,,0,J22209776,0
J22209749_0,向谷水門,島田市,34.8438357,138.1453495,,0,J22209749,0
J22209910,丸山,島田市,34.976523,138.10465,,1,,0
J22209796_0,ふれあいセンター,島田市,34.804658,138.185981,,0,J22209796,0
J22209803_0,月坂一丁目西,島田市,34.803722,138.210542,,0,J22209803,0
J22209770_0,禰宜地橋,島田市,34.8784288,138.1395409,,0,J22209770,0
J22209933,北島東公園入口,島田市,34.8383874,138.2189903,,1,,0
J22209839_1,栃山橋,島田市,34.8360435,138.197362,,0,J22209839,0
J22209739_0,大沢橋,島田市,34.8714654,138.1163362,,0,J22209739,0
J22209011,島田金谷インター入口,島田市,34.8529262,138.1189475,,1,,0
J22209927,久野,島田市,35.0356118,138.1670381,,1,,0
J22209906_0,身成北,島田市,34.945717,138.0890793,,0,J22209906,0
J22209902_0,家山駅入口,島田市,34.9410702,138.0764054,,0,J22209902,0
J22209946_1,旭町西,島田市,34.8299078,138.1865395,,0,J22209946,0
J22209926_0,上二俣0,島田市,35.0343463,138.1632016,,0,J22209926,0
J22209734,神座宮前,島田市,34.8787073,138.1058578,,1,,0
J22209722_0,伊久美小学校,島田市,34.9289038,138.1401573,,0,J22209722,0
J22209734_0,神座宮前,島田市,34.878518,138.1060187,,0,J22209734,0
J22209737_0,水神入口,島田市,34.8736903,138.1116199,,0,J22209737,0
J22209723,小川,島田市,34.9272964,138.1397414,,1,,0
J22209783_1,中溝町東,島田市,34.8418403,138.1644539,,0,J22209783,0
J222093386_0,島田郵便局,島田市,34.8379394,138.1758537,,0,J222093386,0
J22209747_0,柳島,島田市,34.8511396,138.14075,,0,J22209747,0
J22209744_1,渡口,島田市,34.8612454,138.1302295,,0,J22209744,0
J222093345_0,島田市民病院,島田市,34.8454515,138.1828756,,0,J222093345,0
J22209788_0,はなみずき,島田市,34.8410125,138.1789758,,0,J22209788,0
J22209724_1,やまびこ,島田市,34.9267123,138.1349655,,0,J22209724,0
J22209005,金谷清水町,島田市,34.8236855,138.131468,,1,,0
J22209882_1,お茶の郷,島田市,34.814345,138.134032,,0,J22209882,0
J22209885_1,菊川の里会館,島田市,34.819009,138.108761,,0,J22209885,0
J22209948_0,旭町東,島田市,34.8319739,138.1908034,,0,J22209948,0
J22209851_1,向谷元町,島田市,34.8446451,138.1565362,,0,J22209851,0
J22209831,第二中学校,島田市,34.8446236,138.1750324,,1,,0
J22209919,下村,島田市,35.0119098,138.1450071,,1,,0
J22209922,粟原,島田市,35.0286796,138.1537327,,1,,0
J22209924,中の瀬,島田市,35.0298822,138.1600807,,1,,0
J2220950455,元島田,島田市,34.8430556,138.1813199,,1,,0
J22209756_0,若松町西,島田市,34.8380615,138.1596394,,0,J22209756,0
J22209881,猪土居北,島田市,34.811396,138.134111,,1,,0
J22209844,玉雲寺西,島田市,34.8618345,138.1470218,,1,,0
J22209766,和田,島田市,34.8838178,138.1452211,,1,,0
J22209785_0,旗指東,島田市,34.8418086,138.1716184,,0,J22209785,0
J22209911_0,五軒屋,島田市,34.9805996,138.1100931,,0,J22209911,0
J22209747_1,柳島,島田市,34.8509812,138.1407446,,0,J22209747,0
J22209740_0,五番組公会堂,島田市,34.8705636,138.1177937,,0,J22209740,0
J22209772_1,杉沢上,島田市,34.875911,138.1364089,,0,J22209772,0
J22209753,第一小学校,島田市,34.8411064,138.1540554,,1,,0
J22209947_1,旭町中,島田市,34.829857,138.188648,,0,J22209947,0
J22209845_1,上伊太公会堂,島田市,34.8595995,138.147154,,0,J22209845,0
J22209801_1,沼伏東,島田市,34.804724,138.205863,,0,J22209801,0
J22209775_0,広長橋,島田市,34.8684255,138.1321697,,0,J22209775,0
J22209720_0,伊久美郵便局,島田市,34.9327813,138.1416095,,0,J22209720,0
J22209723_0,小川,島田市,34.9273348,138.1398182,,0,J22209723,0
J22209917,出本,島田市,35.006796,138.144586,,1,,0
J22209807,旧初上,島田市,34.809909,138.218321,,1,,0
J22209771,寺前橋,島田市,34.876649,138.137756,,1,,0
J22209733,鵜網,島田市,34.8889682,138.1191982,,1,,0
J22209869_0,岡穂平公民館,島田市,34.8592823,138.0834975,,0,J22209869,0
J22209821_0,尾川,島田市,34.863165,138.178973,,0,J22209821,0
J2220952426_0,ばらの丘一丁目,島田市,34.855783,138.172888,,0,J2220952426,0
J22209008,番生寺会館前,島田市,34.8374244,138.1185771,,1,,0
J22209845,上伊太公会堂,島田市,34.8596722,138.1471968,,1,,0
J22209814,六合消防署,島田市,34.8343162,138.2053108,,1,,0
J22209735,上神座,島田市,34.8770283,138.1063796,,1,,0
J22209936_1,東町四丁目,島田市,34.836878,138.225812,,0,J22209936,0
J2220952645_1,川根中学校入口,島田市,34.9428699,138.0874799,,0,J2220952645,0
J22209849_0,伊太団地南,島田市,34.8524284,138.1538408,,0,J22209849,0
J22209898,栄町公会堂前,島田市,34.8295834,138.1280867,,1,,0
J22209807_1,旧初上,島田市,34.809885,138.218372,,0,J22209807,0
J22209905_1,デイサービスセンター前,島田市,34.9384089,138.0861132,,0,J22209905,0
J22209887_1,神谷城保育園前,島田市,34.806954,138.119468,,0,J22209887,0
J22209832_1,市役所西,島田市,34.8364234,138.1754183,,0,J22209832,0
J22209812_0,道悦島,島田市,34.83056,138.205395,,0,J22209812,0
J22209771_1,寺前橋,島田市,34.8766769,138.1377768,,0,J22209771,0
J22209753_0,第一小学校,島田市,34.8411284,138.1540715,,0,J22209753,0
J22209719_1,中平下,島田市,34.9339854,138.1427522,,0,J22209719,0
J22209873,童子沢入口,島田市,34.8507763,138.0953551,,1,,0
J222092080_0,金谷小学校前,島田市,34.8259044,138.1290436,,0,J222092080,0
J22209875_0,影島,島田市,34.8462842,138.1051708,,0,J22209875,0
J22209825_0,大津小学校,島田市,34.854962,138.181423,,0,J22209825,0
J22209790_1,市民会館東,島田市,34.835646,138.178096,,0,J22209790,0
J22209866_1,中町,島田市,34.824976,138.1309532,,0,J22209866,0
J22209743_0,JA島田北支店,島田市,34.8652912,138.1257215,,0,J22209743,0
J22209859,エコトープ前,島田市,34.8421481,138.1264203,,1,,0
J22209757,若松町,島田市,34.8370885,138.1635158,,1,,0
J22209863_0,金谷庁舎前,島田市,34.8347714,138.1261655,,0,J22209863,0
J22209773,相賀小学校,島田市,34.87372,138.1347726,,1,,0
J22209821,尾川,島田市,34.863294,138.179179,,1,,0
J22209764,西の谷橋,島田市,34.887095,138.1479784,,1,,0
J22209867_0,金谷本町,島田市,34.8233364,138.1297474,,0,J22209867,0
J22209872_0,四分一,島田市,34.850528,138.0877189,,0,J22209872,0
J22209761_0,上相賀,島田市,34.8921632,138.1493215,,0,J22209761,0
J22209717_1,中平,島田市,34.93912,138.1454068,,0,J22209717,0
J22209745,相賀橋,島田市,34.8606058,138.1324519,,1,,0
J22209004_0,金谷根岸町,島田市,34.8293116,138.125093,,0,J22209004,0
J22209874_0,なでしこ公民館,島田市,34.8491037,138.0983018,,0,J22209874,0
J22209950_0,八六橋,島田市,34.83652,138.1908103,,0,J22209950,0
J22209780,三ッ合町西,島田市,34.841652,138.155658,,1,,0
J22209956,本通一丁目,島田市,34.832748,138.173297,,1,,0
J22209786,中河町,島田市,34.8415064,138.1741781,,1,,0
J22209925,篠上公民館前,島田市,35.0311484,138.161358,,1,,0
J22209834,本通五丁目,島田市,34.832565,138.1784507,,1,,0
J22209920_1,西久保,島田市,35.0145327,138.1441497,,0,J22209920,0
J22209745_0,相賀橋,島田市,34.8606374,138.1325041,,0,J22209745,0
J22209789_1,はなみずき入口,島田市,34.8402111,138.1799629,,0,J22209789,0
J22209721_1,小川橋,島田市,34.9298162,138.141554,,0,J22209721,0
J22209716,笹渕,島田市,34.9414787,138.1477174,,1,,0
J22209741_0,甚六,島田市,34.8689371,138.1207127,,0,J22209741,0
J22209742_1,オレンジタウン神座入口,島田市,34.8673138,138.1228022,,0,J22209742,0
J22209811,谷口橋,島田市,34.820838,138.210537,,1,,0
J22209724,やまびこ,島田市,34.9267045,138.1348897,,1,,0
J22209860_0,夢づくり会館,島田市,34.8432577,138.1249181,,0,J22209860,0
J22209946_0,旭町西,島田市,34.82983,138.1867562,,0,J22209946,0
J22209806_0,初倉消防署,島田市,34.806242,138.217011,,0,J22209806,0
J22209812_1,道悦島,島田市,34.830992,138.204859,,0,J22209812,0
J22209804_0,月坂一丁目,島田市,34.804448,138.212418,,0,J22209804,0
J22209762_0,上相賀橋,島田市,34.8907498,138.1488316,,0,J22209762,0
J222093326_0,田町,島田市,34.820826,138.1270073,,0,J222093326,0
J222093386_1,島田郵便局,島田市,34.8379045,138.1757426,,0,J222093386,0
J22209910_1,丸山,島田市,34.976634,138.104754,,0,J22209910,0
J22209826_1,落合,島田市,34.853551,138.182076,,0,J22209826,0
J22209801_0,沼伏東,島田市,34.804694,138.205728,,0,J22209801,0
J22209891,石神上,島田市,34.8040826,138.1243841,,1,,0
J22209929_0,道悦四丁目,島田市,34.835214,138.207324,,0,J22209929,0
J22209919_1,下村,島田市,35.011967,138.144922,,0,J22209919,0
J22209816_0,天徳寺,島田市,34.871723,138.180619,,0,J22209816,0
J22209787_1,第二中学校入口,島田市,34.8422403,138.1753002,,0,J22209787,0
J22209732_1,北鵜網,島田市,34.8912108,138.1191596,,0,J22209732,0
J22209715_1,二俣,島田市,34.9487236,138.1512658,,0,J22209715,0
J22209884,菊翠茶農協前,島田市,34.822618,138.102729,,1,,0
J22209944,南町公会堂,島田市,34.8287965,138.1808046,,1,,0
J22209898_1,栄町公会堂前,島田市,34.8296086,138.1280192,,0,J22209898,0
J22209917_0,出本,島田市,35.006796,138.1447469,,0,J22209917,0
J22209822_0,ぎんもくせい,島田市,34.86066,138.179771,,0,J22209822,0
J22209834_1,本通五丁目,島田市,34.8326205,138.1783322,,0,J22209834,0
J22209767,和田寿公会堂,島田市,34.882529,138.1440382,,1,,0
J22209815_1,六合駅（六合南線）,島田市,34.83659,138.2050145,,0,J22209815,0
J22209905_2,デイサービスセンター前,島田市,34.9379777,138.0860558,,0,J22209905,0
J222093343_1,保健福祉センター入口,島田市,34.8403894,138.18004,,0,J222093343,0
J22209790_0,市民会館東,島田市,34.83562,138.17797,,0,J22209790,0
J22209006_0,金谷高校前,島田市,34.8275936,138.1271953,,0,J22209006,0
J22209802_1,色尾西,島田市,34.804261,138.209165,,0,J22209802,0
J22209720_1,伊久美郵便局,島田市,34.9327624,138.1415379,,0,J22209720,0
J22209809,旧初下,島田市,34.8143396,138.2153798,,1,,0
J22209904_0,高木医院前,島田市,34.941492,138.086204,,0,J22209904,0
J22209844_1,玉雲寺西,島田市,34.8617427,138.1470193,,0,J22209844,0
J22209921_0,粟原下,島田市,35.0275136,138.1508035,,0,J22209921,0
J22209821_1,尾川,島田市,34.863297,138.179226,,0,J22209821,0
J22209785,旗指東,島田市,34.8417514,138.1716452,,1,,0
J22209948_1,旭町東,島田市,34.8320721,138.1909245,,0,J22209948,0
J22209823_1,永福荘,島田市,34.859678,138.179997,,0,J22209823,0
J22209767_0,和田寿公会堂,島田市,34.8825114,138.144108,,0,J22209767,0
J22209738_0,虚空蔵尊入口,島田市,34.8726832,138.1137254,,0,J22209738,0
